"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Apr 21 09:35:38 GMT 2022","Thu Apr 21 09:36:26 GMT 2022","47579","","tests/test-suite.spec.ts","Test Suite","","","e2e test mail merge",""
