"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jun 04 07:46:07 GMT 2022","Sat Jun 04 07:46:56 GMT 2022","49299","","tests/test-suite.spec.ts","Test Suite","","","e2e test mail merge",""
