"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Apr 25 09:30:52 GMT 2022","Mon Apr 25 09:32:00 GMT 2022","67346","","tests/test-suite.spec.ts","Test Suite","","","e2e test mail merge",""
